topic,link,domain,published_date,title,lang
WORLD,https://indianexpress.com/article/explained/explained-why-ecuador-was-angered-by-a-chinese-flotilla-near-its-waters-6536211/,indianexpress.com,2020-08-03 01:20:22,Explained: Why Ecuador was angered by a Chinese flotilla near its waters,en
HEALTH,https://uk.sports.yahoo.com/news/scott-miller-coronavirus-coma-family-083945167.html,uk.sports.yahoo.com,2020-08-06 08:39:00,Man wakes from coma to find coronavirus killed his family,en
WORLD,https://www.dailymail.co.uk/news/article-8619059/Priti-Patel-blasts-virtue-signalling-ice-cream-giant-Ben-Jerrys-overpriced-junk-food.html,dailymail.co.uk,2020-08-12 11:57:14,Freeze them out: Call for boycott of 'woke' US ice-cream company Ben & Jerry's,en
ENTERTAINMENT,https://www.ghgossip.com/you-are-always-lonely-fan-reacts-to-ned-nwokos-moroccan-wifes-photo/,ghgossip.com,2020-08-04 11:07:00,'You Are Always Lonely' - Fan Reacts To Ned Nwoko's Moroccan Wife's Photo,en
SPORTS,https://thehockeywriters.com/nhl-rumors-august-9-2020/,thehockeywriters.com,2020-08-09 17:38:53,"NHL Rumors: Lightning, Blue Jackets, Predators, Hurricanes, More",en
HEALTH,https://www.fool.com/investing/2020/08/12/why-is-everyone-talking-about-biontech-stock/,fool.com,2020-08-12 10:11:00,Why Is Everyone Talking About BioNTech Stock?,en
NATION,https://www.iol.co.za/pretoria-news/news/olievenhoutbosch-woman-in-court-for-alleged-murder-burying-bodies-d9a3686a-5b7c-4ace-ae52-fdf9fdc8636b,iol.co.za,2020-08-07 02:18:24,"Olievenhoutbosch woman in court for alleged murder, burying bodies",en
HEALTH,https://science.thewire.in/health/think-of-mental-disorders-as-the-minds-sticky-tendencies/,science.thewire.in,2020-08-06 11:30:00,Think of Mental Disorders as the Mind's 'Sticky Tendencies',en
ENTERTAINMENT,https://www.phonearena.com/news/disney-plus-four-years-aheads-of-schedule_id126392,phonearena.com,2020-08-04 23:38:30,Disney+ hits a crucial figure four years ahead of expectations,en
HEALTH,https://jerseyeveningpost.com/news/2020/08/08/new-restrictions-on-arrivals-from-france/,jerseyeveningpost.com,2020-08-08 14:02:00,New restrictions on arrivals from France,en
SPORTS,https://www.dailymail.co.uk/sport/football/article-8609159/Zinedine-Zidane-prioritises-attacking-signings-Real-Madrid-boss-looks-improve-squad-depth.html,dailymail.co.uk,2020-08-09 11:51:51,Zinedine Zidane 'prioritises attacking signings' as Real Madrid boss looks to improve squad depth,en
WORLD,https://punchng.com/bidenharris2020-kamala-more-than-prepared-for-vp-job-says-obama/,punchng.com,2020-08-12 08:36:52,"#BidenHarris2020: Kamala more than prepared for VP job, says Obama",en
WORLD,https://www.cheatsheet.com/entertainment/meghan-markle-and-prince-harry-proved-theyll-never-return-to-royal-life.html/,cheatsheet.com,2020-08-12 09:55:43,Meghan Markle and Prince Harry Proved They'll Never Return to Royal Life,en
SPORTS,https://www.skysports.com/golf/news/12176/12046148/pga-championship-tiger-woods-will-take-positives-into-next-majors,skysports.com,2020-08-10 08:00:33,PGA Championship: Tiger Woods will take positives into next majors,en
HEALTH,https://www.oaoa.com/news/business/mckesson-to-distribute-future-covid-19-vaccines-in-support-of-operation-warp-speed/article_9eb40b2b-beba-5d0e-8e23-a4f77c309889.html,oaoa.com,2020-08-14 17:59:00,McKesson to Distribute Future COVID-19 Vaccines in Support of Operation Warp Speed,en
HEALTH,https://theconversation.com/pandemic-letter-from-america-how-the-us-handling-of-covid-19-provides-the-starkest-warning-for-us-all-144357,theconversation.com,2020-08-13 20:11:00,Pandemic letter from America: how the US handling of COVID-19 provides the starkest warning for us all,en
TECHNOLOGY,https://realsport101.com/news/gta-v-online-weekly-update-countdown-13-august-release-date-time-expected-content-discounts-summer-update-news-patch-notes/,realsport101.com,2020-08-11 08:27:40,"GTA V Online Weekly Update: Summer Update Patch Notes - New Missions, Vehicles, Discounts & more",en
TECHNOLOGY,https://gadgets-africa.com/2020/08/04/whatsapp-reverse-search-messages-feature/,gadgets-africa.com,2020-08-04 07:47:06,WhatsApp Now Makes It Easy To Confirm if a Viral Message is Misleading,en
SPORTS,https://www.news24.com/sport/cricket/proteas/cricket-sa-defends-integrity-of-2015-match-fixing-investigation-after-thami-tsolekile-claims-20200807,news24.com,2020-08-07 09:03:11,Cricket SA defends integrity of 2015 match-fixing investigation after Thami Tsolekile claims,en
TECHNOLOGY,https://www.forbes.com/sites/davidthier/2020/08/05/size-ps4-xbox-pc-how-to-download-the-huge-season-5-update-for-call-of-duty-modern-warfare-and-warzone-now/,forbes.com,2020-08-05 10:43:00,‘Call Of Duty: Modern Warfare’ And ‘Warzone’ Season 5 Is Live With A Giant Update,en
HEALTH,https://www.cbc.ca/news/canada/montreal/blood-donor-study-covid-19-infection-immunity-1.5674771,cbc.ca,2020-08-05 13:56:00,"Blood donor study suggests more than 120,000 Quebecers have been infected with COVID-19",en
TECHNOLOGY,https://fselite.net/news/orbx-previews-products-coming-to-microsoft-flight-simulator-and-new-pricing/,fselite.net,2020-08-09 11:31:00,Orbx Previews Products Coming to Microsoft Flight Simulator and Pricing Strategy,en
ENTERTAINMENT,http://www.justjared.com/2020/08/15/chrissy-teigen-didnt-know-she-was-pregnant-before-her-breast-removal-surgery/,justjared.com,2020-08-15 00:56:00,Chrissy Teigen Didn't Know She Was Pregnant Before Her Breast Implants Removal Surgery,en
WORLD,https://kitchener.ctvnews.ca/mildred-is-on-the-mend-humane-society-gives-update-on-rescued-dog-1.5065399,kitchener.ctvnews.ca,2020-08-15 00:27:00,Mildred is on the mend! Humane Society gives update on rescued dog,en
BUSINESS,https://www.somagnews.com/goodbye-toshiba-laptops-the-company-says-goodbye/,somagnews.com,2020-08-09 17:56:00,Goodbye Toshiba laptops! The company says goodbye,en
BUSINESS,https://www.marketwatch.com/story/poseida-therapeutics-prostate-cancer-drug-trial-halted-after-patient-dies-2020-08-17,marketwatch.com,2020-08-17 20:55:00,Poseida stock drops more than 30% as prostate cancer drug trial halted after patient dies,en
BUSINESS,https://www.nytimes.com/reuters/2020/08/17/world/europe/17reuters-health-coronavirus-novavax-safrica.html,nytimes.com,2020-08-17 07:57:00,Novavax Begins Mid-Stage Study of COVID-19 Vaccine in South Africa,en
WORLD,https://www.thecitizen.co.tz/-Quick-glance-at-how-CCM-govt-delivered-on-its-2015-promises/1765046-5605000-7hgwo4/index.html,thecitizen.co.tz,2020-08-06 11:49:20,The Citizen -,en
NATION,https://www.canberratimes.com.au/story/6876817/heavy-traffic-as-glenloch-interchange-crash-cleared/,canberratimes.com.au,2020-08-12 22:24:00,One person in hospital after crash at Glenloch Interchange,en
TECHNOLOGY,https://thegadgetflow.com/portfolio/xiaomi-mi-10-ultra-6-67-inch/,thegadgetflow.com,2020-08-12 07:00:00,Xiaomi Mi 10 Ultra 6.67-inch smartphone boasts a ton of cameras,en
SPORTS,https://www.autosport.com/motogp/news/151250/zarco-binder-doing-the-job-i-couldnt-at-ktm,autosport.com,2020-08-09 17:52:45,"Binder ""doing the job I couldn't"" at KTM after Czech MotoGP win - Zarco",en
SPORTS,https://airlinegeeks.com/2020/08/12/caribbean-carriers-split-between-profits-and-bailouts/,airlinegeeks.com,2020-08-12 10:00:00,Caribbean Carriers Split Between Profits and Bailouts,en
TECHNOLOGY,https://www.businesstimes.com.sg/transport/coe-prices-up-on-smaller-quota,businesstimes.com.sg,2020-08-05 21:50:00,"COE prices up on smaller quota, Transport - THE BUSINESS TIMES",en
BUSINESS,https://www.crawleynews24.co.uk/three-more-major-crawley-stores-with-potential-job-losses-due-to-covid-19/,crawleynews24.co.uk,2020-08-05 09:23:01,Three more major Crawley stores with potential job losses due to COVID-19,en
TECHNOLOGY,https://lifehacker.com/tiktok-tracked-your-mac-address-now-what-1844701553,lifehacker.com,2020-08-13 14:00:00,TikTok Tracked Your MAC Address: Now What?,en
BUSINESS,https://www.globenewswire.com/news-release/2020/08/05/2073343/0/en/Natural-Health-Trends-Reports-Second-Quarter-2020-Financial-Results.html,globenewswire.com,2020-08-05 13:00:00,Natural Health Trends Reports Second Quarter 2020 Financial Results,en
TECHNOLOGY,https://mspoweruser.com/august-firmware-update-for-surface-book-2-surface-pro-x/,mspoweruser.com,2020-08-16 09:46:21,"Microsoft releases August firmware update for Surface Book 2, Surface Pro X: Windows Hello improvements and",en
SPORTS,https://www.golfchannel.com/news/how-watch-2020-us-amateur-peacock-and-golf-channel,golfchannel.com,2020-08-10 13:00:00,How to watch the 2020 US Amateur on Peacock and Golf Channel,en
ENTERTAINMENT,https://variety.com/2020/tv/news/taskmaster-moved-cw-seed-streaming-service-1234731613/,variety.com,2020-08-11 16:04:00,‘Taskmaster’ Moved to CW Seed Streaming Service,en
ENTERTAINMENT,https://indianexpress.com/article/entertainment/bollywood/amitabh-bachchan-i-have-been-detained-at-home-in-solo-quarantine-6538287/,indianexpress.com,2020-08-04 04:13:23,Amitabh Bachchan: I have been detained at home in solo quarantine,en
BUSINESS,https://www.foxbusiness.com/technology/uber-lyft-california-drivers-employees,foxbusiness.com,2020-08-11 15:41:09,"Uber and Lyft must classify California drivers as employees, not independent contractors: judge",en
WORLD,https://www.abc.net.au/news/2020-08-10/diggers-murderer-hekmatullah-prisoner-swap-trump-afghanistan/12540238,abc.net.au,2020-08-09 22:37:00,"Afghan prisoner swap likely to free Hekmatullah, rogue soldier who murdered three Australians",en
SPORTS,https://www.goal.com/en-gh/news/nagelsmann-rb-leipzig-deserved-atletico/7ua6kkr0m4s413cowz23n9sf8,goal.com,2020-08-13 22:21:00,'We were the better team' - Nagelsmann says RB Leipzig deserved 'lucky' winner against Atletico,en
ENTERTAINMENT,https://cnalifestyle.channelnewsasia.com/trending/prince-harry-meghan-move-into-new-california-home-montecito-13019812,cnalifestyle.channelnewsasia.com,2020-08-14 00:10:13,"Prince Harry, Meghan move into new US$14m California home",en
HEALTH,https://vancouversun.com/news/covid-19-like-finding-the-right-book-in-massive-library-says-ubc-researcher-testing-antibodies-for-a-treatment,vancouversun.com,2020-08-08 23:22:37,"COVID-19: 'Like finding the right book in massive library,' says UBC researcher testing antibodies for a treatment",en
SPORTS,https://www.rte.ie/sport/rugby/2020/0809/1158207-cullen-happy-leinsters-irish-lions-can-handle-schedule/,rte.ie,2020-08-09 16:17:53,Cullen happy Leinster's Irish Lions can handle schedule,en
SPORTS,https://www.espn.com/espn/story/_/id/29663593/fans-happy-sports-back-not-sure-how-long-last-espn-survey-finds,espn.com,2020-08-14 23:00:36,"Fans happy sports are back, not sure how long it will last, ESPN survey finds",en
TECHNOLOGY,https://threatpost.com/black-hat-usa-2020-critical-meetup-com-flaws-reveal-common-appsec-holes/157950/,threatpost.com,2020-08-03 15:13:40,Black Hat USA 2020: Critical Meetup.com Flaws Reveal Common AppSec Holes,en
WORLD,https://www.dailymail.co.uk/news/article-8605307/Kim-Jong-visits-flood-hit-North-Korean-village.html,dailymail.co.uk,2020-08-07 18:22:17,Kim Jong-un visits flood-hit North Korean village in white suit,en
WORLD,https://www.vanguardngr.com/2020/08/beirut-blast-who-knew-what-when/,vanguardngr.com,2020-08-12 16:48:00,"Beirut blast: Who knew what, when?",en
NATION,https://www.peacefmonline.com/pages/politics/politics/202008/422837.php,peacefmonline.com,2020-08-09 16:37:06,Owusu Bempah No Longer A Member Of The NDP,en
TECHNOLOGY,https://za.ign.com/call-of-duty-warzone/145976/news/call-of-duty-warzone-glitch-is-turning-players-guns-into-terrifying-black-cubes,za.ign.com,2020-08-10 18:54:41,Call of Duty: Warzone Glitch Is Turning Players' Guns Into Terrifying Black Cubes,en
BUSINESS,https://reneweconomy.com.au/ross-garnauts-sunshot-takes-charge-as-zen-energy-splits-from-sanjeev-gupta-46937/,reneweconomy.com.au,2020-08-11 20:10:00,Ross Garnaut’s Sunshot takes charge as Zen Energy splits from Sanjeev Gupta,en
TECHNOLOGY,https://www.coindesk.com/nvidia-silence-crypto-mining-trial,coindesk.com,2020-08-17 21:56:35,Nvidia Accused of Trying to Discredit Ex-Employee in Crypto Mining Revenue Trial,en
TECHNOLOGY,https://www.essentiallysports.com/valorant-riot-games-to-take-a-week-off-esports-news/,essentiallysports.com,2020-08-05 12:43:36,Valorant: Riot Games To Take A Week Off,en
BUSINESS,https://startupng.com.ng/uncategorized/9641/solar-powered-drones-market-key-strategies-historical-analysis-technology-trends-and-opportunities-2020-2026/,startupng.com.ng,2020-08-15 08:24:00,"Solar Powered Drones Market Key Strategies, Historical Analysis, Technology, Trends and Opportunities, 2020-2026",en
TECHNOLOGY,https://www.kitguru.net/lifestyle/mobile/laptops/christopher-nohall/amd-and-lenovo-collaborate-on-laptops-for-education/,kitguru.net,2020-08-05 10:00:17,AMD and Lenovo collaborate on laptops for education,en
BUSINESS,https://www.forbes.com/sites/naeemaslam/2020/08/07/second-stimulus-trump-executive-order-unemployment-benefits-student-loan-relief-payroll-tax-holiday/,forbes.com,2020-08-07 08:12:00,"Second Stimulus Deal Deadline Today; Trump May Extend Unemployment Benefits, Eviction Protection And Student Loan Relief By Using Executive Orders",en
HEALTH,https://sg.news.yahoo.com/coronavirus-latest-global-developments-140358433.html,sg.news.yahoo.com,2020-08-04 14:03:00,Coronavirus: latest global developments,en
NATION,https://www.irishtimes.com/news/health/optimism-fades-for-pubs-under-next-lockdown-lifting-phase-1.4320205,irishtimes.com,2020-08-03 01:40:39,Optimism fades for pubs under next lockdown lifting phase,en
SPORTS,https://www.skysports.com/f1/news/12433/12046033/max-verstappen-on-driving-like-a-grandma-message-after-f1-anniversary-gp-triumph,skysports.com,2020-08-09 19:41:15,Max Verstappen on 'driving like a grandma' message after F1 Anniversary GP triumph,en
TECHNOLOGY,https://www.daijiworld.com/news/newsDisplay.aspx?newsID=739423,daijiworld.com,2020-08-10 09:54:14,iQOO partners BMW M Motorsport for the 2020 DTM season,en
ENTERTAINMENT,https://www.gulte.com/movienews/18862/kanabadutaledu-teaser-intriguing-narration,gulte.com,2020-08-08 06:56:27,Kanabadutaledu Teaser: Intriguing Narration!,en
BUSINESS,https://finance.yahoo.com/news/growing-derivative-demand-levulinic-acid-120000725.html,finance.yahoo.com,2020-08-17 12:00:00,Growing Derivative Demand to Take Levulinic Acid Market to $60.2 Million by 2030: P&S Intelligence,en
HEALTH,https://www.marketwatch.com/story/fauci-says-public-should-temper-expectations-on-covid-19-vaccine-as-us-infections-near-5-million-2020-08-09,marketwatch.com,2020-08-09 15:25:00,Fauci tells Americans to be mindful of these important limitations about any future coronavirus vaccine,en
HEALTH,https://www.mylondon.news/news/health/second-wave-coronavirus-likely-most-18725829,mylondon.news,2020-08-06 11:32:00,"Second wave of coronavirus 'likely' in most areas of London, scientists warn",en
ENTERTAINMENT,https://www.indiaglitz.com/prithviraj-new-multi-language-massive-project-announced-tamil-news-267651,indiaglitz.com,2020-08-17 09:24:28,Prithviraj announces a massive multilingual movie! - Tamil News,en
BUSINESS,https://www.globenewswire.com/news-release/2020/08/13/2078067/0/en/PGS-ASA-Rejection-of-TGS-Proposal-to-Acquire-PGS-MultiClient-Library.html,globenewswire.com,2020-08-13 15:01:00,PGS ASA: Rejection of TGS Proposal to Acquire PGS MultiClient Library,en
NATION,https://www.geo.tv/latest/303182-kp-official,geo.tv,2020-08-17 12:55:00,"Pakistan Digital City in KPK to create 30,000 jobs: report",en
HEALTH,https://www.thenews.com.pk/print/700117-study-suggests-6pc-of-people-in-england-have-had-covid-19,thenews.com.pk,2020-08-14 01:00:00,Study suggests 6pc of people in England have had Covid-19,en
ENTERTAINMENT,https://ca.news.yahoo.com/grammy-winning-producer-detail-accused-045623972.html,ca.news.yahoo.com,2020-08-06 05:03:39,Grammy-winning producer Detail accused of sexual assault,en
NATION,https://www.dawn.com/news/1574875/nawaz-believes-time-has-come-to-give-tough-time-to-govt,dawn.com,2020-08-17 01:54:59,Nawaz believes time has come to give tough time to govt,en
ENTERTAINMENT,https://www.malaymail.com/news/malaysia/2020/08/07/mbo-cinema-operators-struggling-to-recover-from-covid-19-mco-could-use-fina/1891871,malaymail.com,2020-08-07 09:01:58,"MBO: Cinema operators struggling to recover from Covid-19, MCO; could use financial aid",en
TECHNOLOGY,https://www.pcmag.com/how-to/how-we-test-ssds,pcmag.com,2020-08-14 13:47:06,How We Test SSDs,en
NATION,https://www.cbc.ca/news/canada/newfoundland-labrador/nl-travel-ban-helped-stem-covid19-1.5678841,cbc.ca,2020-08-07 22:17:00,N.L. top doctor says travel ban with other measures helped stem COVID-19 spread,en
ENTERTAINMENT,https://www.news.com.au/entertainment/tv/the-crown-casts-game-of-thrones-star-jonathan-pryce-as-prince-philip/news-story/4b671aa210c76ad860203d9b9bb7569f,news.com.au,2020-08-12 22:07:50,The Crown casts Game Of Thrones star Jonathan Pryce as Prince Philip,en
HEALTH,https://bgr.com/posts/5862546/2f4849-finally-some-good-news-fauci-doesnt-think-well-need-another-shutdown-to-beat-the-coronavirus/,bgr.com,2020-08-08 06:14:51,"Finally, some good news: Fauci doesn't think we'll need another shutdown to beat the coronavirus",en
WORLD,https://www.news.com.au/national/breaking-news/australians-remember-those-who-saved-humanity-on-victory-in-the-pacific-day/news-story/1ad274e82e406d3c8d2a68397e2b446c,news.com.au,2020-08-15 01:10:34,VJ Day commemorated on 75th anniversary,en
WORLD,https://www.irishtimes.com/news/education/covid-19-nine-in-10-teachers-fear-pandemic-has-damaged-mental-health-of-pupils-1.4327358,irishtimes.com,2020-08-11 06:29:14,Covid-19: Nine in 10 teachers fear pandemic has damaged mental health of pupils,en
BUSINESS,https://gnghockey.com/2020/08/17/global-vegetable-protein-market-2020-industry-opportunities-dowdupont-fuji-oil-adm-manildra-group/,gnghockey.com,2020-08-17 12:41:47,"Global Vegetable Protein Market 2020 Industry Opportunities – DowDuPont, Fuji Oil, ADM, Manildra Group",en
SPORTS,https://www.nzherald.co.nz/sport/news/article.cfm?c_id=4&objectid=12354851,nzherald.co.nz,2020-08-08 18:17:03,Super Rugby Aotearoa: Chiefs and All Blacks captain Sam Cane cleared of serious injury,en
SPORTS,https://www.msn.com/en-us/sports/more-sports/eternally-proud-former-scotland-skipper-barclay-retires/ar-BB17ZAw4?li=BBnb7Kz,msn.com,2020-08-15 11:01:00,'Eternally proud' former Scotland skipper Barclay retires,en
ENTERTAINMENT,https://www.newshub.co.nz/home/entertainment/2020/08/wu-tang-rapper-rza-writes-new-tune-to-replace-racist-ice-cream-truck-jingle.html,newshub.co.nz,2020-08-14 21:11:49,Wu-Tang rapper RZA writes new tune to replace 'racist' ice cream truck jingle,en
NATION,https://guardian.ng/news/idps-we-will-never-forgive-our-oppressors/,guardian.ng,2020-08-15 04:30:00,IDPs: We will never forgive our oppressors,en
SPORTS,https://www.the42.ie/scott-parker-fulham-promotion-5168118-Aug2020/,the42.ie,2020-08-05 08:47:00,'We did our due diligence on the keeper' - Parker on Fulham's stunning free-kick,en
TECHNOLOGY,https://www.channelnewsasia.com/news/commentary/google-pixel-4a-features-cost-comparison-iphone-samsung-13021324,channelnewsasia.com,2020-08-16 22:18:57,Commentary: Google Pixel 4a a decent phone but wait a little longer before switching,en
HEALTH,https://www.msn.com/en-us/lifestyle/beauty/i-m-a-dermatologist-with-acne-prone-aging-skin-and-here-s-what-i-use/ar-BB17KLN7?li=BBnbcA0,msn.com,2020-08-09 12:30:00,"'I'm A Dermatologist With Acne-Prone, Aging Skin And Here's What I Use'",en
WORLD,https://www.scmp.com/tech/apps-social/article/3097212/chinas-online-eating-shows-under-scrutiny-after-state-media,scmp.com,2020-08-13 08:30:08,Online eating shows under scrutiny as China pledges to end food waste,en
SPORTS,https://www.golfchannel.com/news/strange-times-rory-mcilroy-he-has-signed-some-autographs,golfchannel.com,2020-08-05 18:30:00,"Strange times for Rory McIlroy, but he has signed some autographs",en
HEALTH,https://www.newstalk.com/news/ireland-needs-change-strategy-eliminate-coronavirus-1061537,newstalk.com,2020-08-16 07:44:23,Ireland 'needs a change in strategy' to eliminate coronavirus - Ivan Perry,en
BUSINESS,https://www.aeresearch.net/silicon-carbide-sic-semiconductor-market-273642,aeresearch.net,2020-08-14 19:51:35,Silicon Carbide (SiC) Semiconductor Market 2020 – 2025 analysis examined in n,en
HEALTH,https://www.dailysabah.com/life/science/pets-and-covid-19-humans-can-pass-on-coronavirus-to-dogs-and-cats-study-finds,dailysabah.com,2020-08-05 09:01:04,"Pets and COVID-19: Humans can pass on coronavirus to dogs and cats, study finds | Daily Sabah",en
SPORTS,https://www.news.com.au/sport/afl/afl-2020-garry-lyon-slams-hawthorn-players-for-laughing/news-story/f1394c2c7332b90a20bacab99b2e9852,news.com.au,2020-08-17 23:23:13,AFL 2020: Garry Lyon hated Hawthorn players laughing with Eagles,en
TECHNOLOGY,https://www.tomsguide.com/news/tiktok-android-mac-address-tracking,tomsguide.com,2020-08-12 15:03:00,TikTok secretly tracked millions of Android users — what you need to know,en
HEALTH,https://www.dailytrust.com.ng/something-about-this-stella.html,dailytrust.com.ng,2020-08-05 03:52:00,Something about this Stella,en
SCIENCE,https://earthsky.org/space/betelgeuses-early-2020-dimming-explained,earthsky.org,2020-08-16 11:59:09,Mysterious dimming of Betelgeuse explained? | Space,en
ENTERTAINMENT,https://pitchfork.com/news/princes-previously-unreleased-song-cosmic-day-shared-listen/,pitchfork.com,2020-08-06 21:32:42,Prince’s Previously Unreleased Song “Cosmic Day” Shared: Listen,en
BUSINESS,https://www.marketwatch.com/story/asian-markets-rise-after-wall-streets-latest-rally-2020-08-13,marketwatch.com,2020-08-13 04:18:00,Asian markets rise after Wall Street’s latest rally,en
WORLD,https://www.telegraph.co.uk/news/2020/08/15/scores-british-holidaymakers-still-travelling-france-despite/,telegraph.co.uk,2020-08-16 12:42:00,Scores of British holidaymakers still travelling to France despite quarantine restrictions,en
BUSINESS,https://www.nbcnews.com/shopping/deals-and-sales/nordstrom-anniversary-sale-mens-fashion-shoes-2020-n1236970,nbcnews.com,2020-08-17 20:50:00,nordstrommens,en
SPORTS,https://dairylandexpress.com/2020/08/09/green-bay-packers-3-training-camp-predictions/,dairylandexpress.com,2020-08-09 14:11:52,Green Bay Packers: 3 Training Camp Predictions,en
ENTERTAINMENT,https://www.thenews.com.pk/latest/696915-fans-believe-kim-kardashian-kanyes-business-empire-could-erode-after-trump-support-claims-go-viral,thenews.com.pk,2020-08-06 17:44:00,"Fans believe Kim Kardashian, Kanyes business empire could erode after Trump support claims go viral",en
NATION,https://www.iol.co.za/news/politics/sa-breweries-welcomes-lifting-of-alcohol-ban-calls-on-public-to-drink-responsibly--3ec0a14a-2fda-4bd9-87af-7a59a1f4f544,iol.co.za,2020-08-16 06:34:00,"SA Breweries welcomes lifting of alcohol ban, calls on public to drink responsibly",en
TECHNOLOGY,https://9to5google.com/2020/08/04/google-samsung-body-movement-chip/,9to5google.com,2020-08-04 17:12:00,Report: Google commissions Samsung to build a new chip for tracking body movements,en
HEALTH,https://www.drugtargetreview.com/news/67366/researchers-identify-promising-drug-target-for-huntingtons-disease/,drugtargetreview.com,2020-08-06 11:32:17,Researchers identify promising drug target for Huntington's disease,en
SPORTS,https://www.dailysabah.com/sports/football/mario-balotelli-rumored-to-be-in-talks-with-turkish-club-besiktas,dailysabah.com,2020-08-12 13:15:19,Mario Balotelli rumored to be in talks with Turkish club Beşiktaş | Daily Sabah,en
SPORTS,https://www.forbes.com/sites/carltonreid/2020/08/12/road-world-championships-moved-from-switzerland-but-new-asphalt-mean-smooth-cycle-holidays-await/,forbes.com,2020-08-12 18:48:00,Road World Championships Moved From Switzerland But New Asphalt Means Smooth Cycle Holidays Await,en
NATION,https://globalnews.ca/news/7281456/canadians-curbing-coronavirus-survey/,globalnews.ca,2020-08-17 21:43:44,"'Cynical spreaders': 1 in 5 Canadians doing little to curb coronavirus spread, survey says",en
WORLD,https://www.geo.tv/latest/301763-top-us-expert-fauci-says-covid-19-vaccine-may-be-only-partially-effective,geo.tv,2020-08-08 03:42:15,Top US expert Fauci says COVID-19 vaccine may be only partially effective,en
NATION,https://www.thehindu.com/news/national/pradeep-singh-tops-civil-services-examination/article32266451.ece,thehindu.com,2020-08-04 08:40:24,Pradeep Singh tops Civil Services Examination,en
NATION,https://www.cnn.com/2020/08/13/politics/jared-kushner-kanye-west-policy-discussion-colorado/index.html,cnn.com,2020-08-13 19:18:00,Kushner claims Kanye West meeting was a 'policy' talk,en
TECHNOLOGY,https://www.thezoereport.com/p/can-fragrance-in-skincare-cause-acne-heres-what-derms-think-30657112,thezoereport.com,2020-08-09 15:00:00,Can Fragrance In Skincare Cause Acne? Here's What Derms Think,en
SPORTS,https://www.thesun.co.uk/sport/football/12415740/ronaldo-man-utd-jimenez-juventus/,thesun.co.uk,2020-08-16 09:24:00,Cristiano Ronaldo wants Man Utd transfer target Raul Jimenez to snub Old Trafford move and join him at,en
BUSINESS,https://www.bristolpost.co.uk/whats-on/shopping/woman-told-pull-shirt-down-4421965,bristolpost.co.uk,2020-08-13 13:43:00,Woman told to 'pull T-shirt down' over her shorts in Sainsbury's after complaint,en
SPORTS,https://ottawasun.com/sports/hockey/nhl/ottawa-senators/the-senators-will-have-a-new-look-next-season-with-a-new-jersey-unveiled,ottawasun.com,2020-08-12 18:34:00,The Senators will have a new look next season with a new jersey unveiled,en
WORLD,https://www.dw.com/en/tanzania-tightens-noose-on-press-freedom-media-activists-stunned/a-54530614,dw.com,2020-08-11 18:42:42,"Tanzania tightens noose on press freedom, media activists stunned",en
BUSINESS,https://smallcaps.com.au/why-warren-buffett-finally-moved-into-gold-bitcoin-next/,smallcaps.com.au,2020-08-17 01:51:00,"Why Warren Buffett finally moved into gold, is Bitcoin next?",en
WORLD,https://gulfnews.com/world/mena/lebanon-angry-and-helpless-citizens-speak-their-minds-1.1595966400847,gulfnews.com,2020-08-04 13:15:33,Lebanon: Angry and helpless citizens speak their minds,en
BUSINESS,https://www.manchestereveningnews.co.uk/news/uk-news/hmrc-investigating-thousands-reports-furlough-18752050,manchestereveningnews.co.uk,2020-08-11 14:43:00,HMRC investigating thousands of reports of furlough fraud,en
NATION,https://www.news.com.au/sport/afl/victorians-to-get-afl-public-holiday-even-if-grand-final-not-played-at-mcg/news-story/6b318c31ae366693a833888eddd3c0f3,news.com.au,2020-08-15 04:43:40,Premier Daniel Andrews announces Grand Final public holiday will remain,en
BUSINESS,https://www.internetshots.com/2020/08/08/global-photovoltaic-glass-market-trends-opportunities-drivers-challenges-porters-five-forces-analysis-covered-in-latest-research-available-at-tmr/,internetshots.com,2020-08-08 02:01:42,"Global Photovoltaic Glass Market Trends, Opportunities, Drivers, Challenges & Porter's Five Forces Analysis covered in Latest Research available at TMR",en
TECHNOLOGY,https://www.nintendolife.com/news/2020/08/talking_point_what_are_you_playing_this_weekend_august_8th,nintendolife.com,2020-08-08 09:00:00,Talking Point: What Are You Playing This Weekend? (August 8th),en
NATION,https://businesstech.co.za/news/trending/422762/521318-confirmed-coronavirus-cases-in-south-africa-as-deaths-climb-to-8884/,businesstech.co.za,2020-08-04 20:07:29,"521,318 confirmed coronavirus cases in South Africa as deaths climb to 8,884",en
WORLD,https://www.reuters.com/article/us-health-coronavirus-immigration/trump-weighs-blocking-us-citizens-coming-home-if-coronavirus-infection-feared-idUSKCN2562QP,reuters.com,2020-08-10 22:55:00,Trump weighs blocking U.S. citizens coming home if coronavirus infection feared,en
BUSINESS,http://www.globenewswire.com/news-release/2020/08/05/2073527/0/en/The-Global-Polyhydroxyalkanoate-Market-is-expected-to-grow-by-18-66-mn-during-2020-2024-progressing-at-a-CAGR-of-6-during-the-forecast-period.html,globenewswire.com,2020-08-05 16:53:00,The Global Polyhydroxyalkanoate Market is expected to grow by $ 18.66 mn during 2020-2024 progressing at a CAGR of 6% during the forecast period,en
